,Dis,Gen
464,-113.1469023855109,-160.77249145507812
465,-116.33022147730777,-169.27024841308594
466,-120.5087003205952,-153.6494903564453
467,-111.85526235480057,-120.87792205810547
468,-112.86254400956004,-149.9046630859375
469,-120.19467885870682,-163.11602783203125
470,-120.4237144871762,-147.6775665283203
471,-113.01801982678865,-130.18434143066406
472,-113.31550999691612,-144.72247314453125
473,-119.50555379767167,-173.14974975585938
474,-115.06388011731599,-130.49440002441406
475,-116.68869540565892,-158.50115966796875
476,-114.05464172363281,-140.04920959472656
477,-112.85103366249486,-127.760009765625
478,-118.15254171271073,-164.5876922607422
479,-110.23861654181229,-110.43775939941406
480,-110.59265016254626,-144.4817352294922
481,-114.14276404129832,-139.79653930664062
482,-112.00392391807155,-141.5263671875
483,-113.22209087171052,-151.20684814453125
484,-108.09437239797492,-135.60531616210938
485,-111.48631688168174,-117.50779724121094
486,-114.12568985788445,-119.63334655761719
487,-111.13829482229133,-147.11915588378906
488,-111.29685813502262,-140.76351928710938
489,-110.61598687422902,-132.2301788330078
490,-110.2158203125,-122.89140319824219
491,-104.7918143021433,-168.0192108154297
492,-111.4583804481908,-126.48992156982422
493,-108.69907258686267,-125.16398620605469
494,-104.54015310187089,-122.21263885498047
495,-109.34018225418895,-128.2950897216797
496,-107.77273278487355,-167.38380432128906
497,-111.72211094906456,-153.179443359375
498,-104.1695536563271,-117.39935302734375
499,-106.74321264969676,-141.45079040527344
500,-105.10390793649773,-143.0154266357422
501,-109.02881582159745,-151.3570556640625
502,-107.6352105391653,-145.49900817871094
503,-112.59693748072574,-151.61318969726562
504,-105.79160188373767,-155.79290771484375
505,-109.63751903333161,-119.37527465820312
506,-107.09402827212685,-155.5610809326172
507,-102.75931308144017,-149.14244079589844
508,-107.7146429764597,-140.6243438720703
509,-108.52517579731189,-154.18359375
510,-100.31741333007812,-137.2335205078125
511,-105.9110097383198,-122.79305267333984
512,-105.0525006745991,-125.35588073730469
513,-104.87702058490954,-141.4803466796875
514,-104.13219451904297,-87.54521942138672
515,-105.0767657631322,-164.1273956298828
516,-106.77266412032277,-142.2327880859375
517,-107.72261970921566,-127.85163879394531
518,-107.14235366018195,-129.13064575195312
519,-105.35137176513672,-148.00160217285156
520,-107.79112243652344,-144.32203674316406
521,-105.28172141627262,-150.3994598388672
522,-105.17678953471936,-109.48945617675781
523,-103.53023970754523,-146.7456817626953
524,-101.02331141421669,-115.59220886230469
525,-104.14164894505551,-140.65777587890625
526,-105.08301102487664,-139.9322052001953
527,-101.25442765888415,-123.525634765625
528,-108.05208427027652,-139.24380493164062
529,-98.55008817973889,-122.21810913085938
530,-97.67000419215152,-153.45713806152344
531,-97.38765997635691,-123.79350280761719
532,-95.14509301436574,-133.17015075683594
533,-101.34533972489207,-163.48167419433594
534,-100.46199878893401,-147.86033630371094
535,-94.40760562294408,-136.2603759765625
536,-96.84243814568771,-119.9596176147461
537,-102.72607582493832,-137.62294006347656
538,-106.52471160888672,-122.3280029296875
539,-104.20329364977385,-111.99311065673828
540,-99.7061313829924,-124.49172973632812
541,-100.55849818179482,-152.82484436035156
542,-99.27614874588816,-130.89283752441406
543,-100.03026139108758,-150.58432006835938
544,-100.58346477307771,-116.443359375
545,-99.69899348208779,-134.23794555664062
546,-98.03228719610917,-142.04930114746094
547,-94.56268511320415,-126.96888732910156
548,-92.21236720838044,-139.82070922851562
549,-95.73928310996608,-147.89675903320312
550,-94.31797248438785,-161.11907958984375
551,-92.05328328985917,-107.43951416015625
552,-95.11042845876594,-122.66674041748047
553,-95.0093106721577,-133.39691162109375
554,-92.21656839471115,-114.97441101074219
555,-95.63843696995785,-111.90740966796875
556,-98.40911543996711,-130.40359497070312
557,-94.51251582095497,-151.41705322265625
558,-95.71988296508789,-126.90330505371094
559,-96.67902655350535,-116.19522094726562
560,-101.09425996479236,-155.49111938476562
561,-95.31688650030839,-146.5710906982422
562,-96.42474084151418,-121.78225708007812
563,-98.90493332712273,-138.86366271972656
564,-95.99692013389186,-125.30191802978516
565,-93.80452386956466,-106.4227066040039
566,-98.56794015984786,-104.0434799194336
567,-95.88273219058388,-109.18694305419922
568,-94.00357095818771,-112.63275146484375
569,-93.29806217394378,-130.51950073242188
570,-94.21709321674548,-124.16116333007812
571,-99.46599317851819,-123.95182800292969
572,-97.36863106175473,-119.7104263305664
573,-94.89744367097553,-138.59335327148438
