,Dis,Gen
650,-15.106433027669004,0.9984667301177979
651,-14.827819886960482,-0.6390466690063477
652,-14.83411861720838,-8.580291271209717
653,-15.139921138161107,-0.7460988362630209
654,-14.912685381738763,-6.936980406443278
655,-14.834458878165798,-2.591616213321686
656,-14.636871149665431,-5.465349197387695
657,-14.613473465568141,-5.272176106770833
658,-14.854374383625231,-7.302225271860759
659,-14.72452247770209,-3.7576017479101815
660,-14.672515982075742,-4.8824683626492815
661,-14.811407302555285,-2.3614885012308755
662,-15.021035520653976,-4.629886547724406
663,-14.651883539400602,-6.975027481714885
664,-14.687968505056281,-6.683385292689006
665,-14.819134511445698,-6.719449122746785
666,-14.815240571373387,-5.550729990005493
667,-14.732410920293708,-2.339257558186849
668,-14.499565651542262,-7.308775901794434
669,-14.526303479545994,-6.542533834775289
670,-14.924972509082995,1.4427106777826946
671,-14.427223331049868,-9.470107555389404
672,-14.531903655905472,-10.47517172495524
673,-14.43775937431737,-7.88853136698405
674,-14.425722197482461,-3.5211937626202903
675,-14.684720503656488,-4.823178609212239
676,-14.505072919945968,-8.746494928995768
677,-14.54674018056769,-6.721104542414348
678,-14.68642410479094,-6.064398447672526
679,-14.701746062228555,-7.755005518595378
680,-14.640912708483244,-7.6921695073445635
681,-14.235348048963045,-3.4130345582962036
682,-14.238013543580708,-9.624047915140787
683,-14.829861176641364,-10.50144100189209
684,-14.447935945109316,-8.286410649617514
685,-14.3377946176027,-9.174567222595215
686,-14.562485343531558,-11.108533064524332
687,-14.469952093927484,-12.750571886698404
688,-14.507181443666157,-5.938698867956798
689,-14.768563810147738,-5.642701784769694
690,-14.803833283876118,-11.823167483011881
691,-14.128941812013325,-5.549450000127156
692,-14.153255650871678,-3.9519217212994895
693,-14.20208265906886,-5.35019572575887
694,-14.397626412542243,-7.291822195053101
