,Dis,Gen
506,-42.29378080368042,-90.72113037109375
507,-39.7476669549942,-89.51194763183594
508,-40.23560297489166,-96.65587615966797
509,-41.493266344070435,-88.23363494873047
510,-43.614431619644165,-95.50809478759766
511,-40.5585218667984,-64.81098175048828
512,-39.468424677848816,-87.57833099365234
513,-40.38857400417328,-95.37967681884766
514,-40.713438272476196,-100.09506225585938
515,-40.171647787094116,-99.92451477050781
516,-39.91296052932739,-91.70858764648438
517,-40.526508927345276,-91.72715759277344
518,-41.16643238067627,-92.24613189697266
519,-40.081774950027466,-90.05554962158203
520,-39.01829290390015,-94.03611755371094
521,-40.59057343006134,-81.26985168457031
522,-40.17242670059204,-82.08583068847656
523,-39.045897126197815,-89.61378479003906
524,-39.88394236564636,-85.64675903320312
525,-38.65245795249939,-95.03160095214844
526,-39.896594285964966,-93.38846588134766
527,-39.38641119003296,-91.52324676513672
528,-39.54946255683899,-90.23434448242188
529,-38.53090000152588,-89.67278289794922
530,-39.28266656398773,-89.204345703125
531,-38.95774960517883,-84.2074966430664
532,-38.39724564552307,-90.16474914550781
533,-37.582778334617615,-98.91302490234375
534,-39.68448865413666,-88.09020233154297
535,-39.36917245388031,-89.82818603515625
536,-39.02759623527527,-90.25352478027344
537,-37.972238063812256,-82.40078735351562
538,-38.37936878204346,-80.98601531982422
539,-39.56024622917175,-88.09469604492188
540,-38.20501255989075,-81.16716003417969
541,-38.56761980056763,-81.91768646240234
542,-38.177895069122314,-94.08341979980469
543,-38.314093589782715,-83.71076965332031
544,-38.93923878669739,-97.29586791992188
545,-38.484092712402344,-93.93045806884766
546,-38.44529116153717,-95.2396469116211
547,-39.54608654975891,-88.3802261352539
548,-38.074710845947266,-81.44737243652344
549,-37.798388838768005,-83.1956787109375
550,-38.775835037231445,-75.75160217285156
551,-38.20653569698334,-84.21598052978516
552,-39.51943492889404,-81.11311340332031
553,-39.11664164066315,-83.00953674316406
554,-38.31109261512756,-84.02385711669922
555,-38.798842787742615,-79.03778839111328
556,-37.930782079696655,-79.74427795410156
557,-37.468270778656006,-66.2821273803711
558,-39.00789213180542,-80.21640014648438
559,-37.62023186683655,-86.19335174560547
560,-39.16333019733429,-72.92505645751953
561,-37.78344476222992,-87.35099792480469
562,-38.67953884601593,-84.01158905029297
563,-37.94569146633148,-89.31031799316406
564,-38.30924594402313,-89.36943817138672
565,-37.64175224304199,-79.35757446289062
566,-35.88528037071228,-70.34090423583984
567,-37.604198694229126,-81.12628936767578
