,Dis,Gen
531,-55.99320157368978,-18.2405424118042
532,-54.95408349566989,-17.164678633213043
533,-56.77806211400915,-24.33425784111023
534,-55.88527195541947,-16.36274379491806
535,-56.461188033775045,-34.99570560455322
536,-56.876121874208806,-25.189507126808167
537,-56.49938053554959,-38.12053394317627
538,-56.206315252516006,-20.98506772518158
539,-55.38882435692681,-27.73178768157959
540,-57.19817302845143,-27.293511152267456
541,-55.93065173537643,-13.763761401176453
542,-57.60096454620361,-32.520421504974365
543,-56.10510094960531,3.0203585624694824
544,-55.406199313976146,-37.89465093612671
545,-57.04503260718452,-18.305748462677002
546,-56.972371931429265,-12.750539302825928
547,-56.67016569773356,-31.42971980571747
548,-55.31845445986147,-36.141568660736084
549,-56.70392138869674,-30.689868211746216
550,-57.43755315851282,-4.010997772216797
551,-55.67390752721716,-51.356099128723145
552,-56.3559300104777,-22.247650802135468
553,-57.04822082872744,-18.324294805526733
554,-55.27469091062193,-33.623931884765625
555,-56.30924270771168,-13.824782729148865
556,-57.83044571346707,-34.687191009521484
557,-55.71659900523998,-15.479603052139282
558,-56.494557239391185,-19.000905394554138
559,-54.750211539091886,-19.858874082565308
560,-56.48579216003418,-23.46747374534607
561,-55.72739731823957,-30.812038898468018
562,-57.01752680319327,-20.522701501846313
563,-57.31079108626754,-41.728517055511475
564,-56.515198177761505,-20.01285445690155
565,-56.415190343503596,-32.336177587509155
566,-56.42798349592421,-25.91347908973694
567,-55.6367900636461,-25.300997018814087
568,-56.77733039855957,-26.280004024505615
569,-55.74657722755715,-27.09711503982544
570,-57.233228047688804,-27.41360592842102
571,-55.12711627395065,-30.636141777038574
572,-56.88609949747721,-21.047391653060913
573,-55.548375376948606,9.13384547829628
574,-56.15014056806211,-11.080174684524536
575,-55.03500599331326,-23.882545471191406
576,-55.730430603027344,-17.194761276245117
577,-57.27188590720848,-14.17040479183197
578,-57.89367241329617,-21.770819187164307
579,-56.224399672614204,-29.87279963493347
580,-57.303065335309064,-39.40725040435791
581,-56.61317369672987,-22.30570685863495
582,-56.940739455046476,-25.894006729125977
583,-56.43929930086489,-29.50108575820923
584,-56.89853103072555,-35.72208547592163
585,-56.0773677472715,-36.326720237731934
586,-55.660197257995605,-18.712509632110596
587,-56.32131002567433,-7.561346054077148
588,-56.01478089226617,-13.093684673309326
589,-56.34755166371664,-26.70550036430359
590,-58.96020875153718,-26.15420651435852
591,-54.40882693396674,-9.5219144821167
592,-55.30128583201655,-20.139973163604736
593,-57.456204149458145,-10.858515501022339
594,-56.279975961755824,-37.99871349334717
595,-55.37557888031006,-26.366336584091187
596,-56.11909212889495,-32.06859064102173
597,-55.13201750649346,-4.898564457893372
598,-55.80095390037254,-28.124430894851685
599,-55.74039236704508,-47.9492564201355
600,-59.17762286574752,-19.748701095581055
601,-55.31924291893288,-5.689378798007965
602,-54.968778680872035,-37.41769075393677
603,-54.13847248642533,-23.6034973859787
604,-54.807341893514,-24.727725744247437
605,-55.13049602508545,-37.5002121925354
606,-55.95912813257288,-37.12494817376137
607,-54.29894440262406,-19.543640613555908
608,-55.1795539855957,-34.94511556625366
609,-55.51800512384485,-35.92705154418945
610,-58.43022554892081,-38.42537969350815
611,-56.9562799665663,-6.19285786151886
612,-55.44792471991645,-23.649306297302246
613,-55.54727314136647,-14.889538049697876
614,-55.80808819664849,-29.441895723342896
615,-56.83946167981183,-28.937466621398926
616,-56.5921049118042,-31.112157344818115
617,-56.4190862443712,-22.909536004066467
618,-55.827723856325505,-27.899062156677246
619,-55.959716973481356,-36.12161302566528
620,-57.10514435944734,-33.18083715438843
621,-54.948382978086116,-30.880481243133545
622,-55.534301863776314,-26.627492308616638
623,-55.31817602228235,-48.85843229293823
624,-55.86101429550736,-23.650995135307312
625,-54.98839178791753,-26.624098539352417
626,-55.49556350708008,-14.775307714939117
627,-54.98020991572627,-34.510913372039795
628,-55.53481896718343,-21.982009291648865
